Clip_ID,entropy_mean,entropy_sd,roughness_mean,HNR_mean,HNRVoiced_mean,CPP,pitch_mean,pitch_sd,scog_mean,scog_sd,Duration,Embed 1,Embed 2,Rating,cluster
113c.wav,0.0992950012455276,0.0742785941456763,21.0848132253384,6.96314043609682,8.26538238162768,15.9479693667157,320.804020723689,40.1992315916108,1737.55862518177,873.278607157501,3.39591836734693,1.2945067,-3.7597468,3.9574468085106385,Cluster 2
114c.wav,0.109264293571273,0.0318938912537071,23.6234380709489,1.35404818148209,5.00456187655865,16.7600793025871,374.232271718515,95.6319881916919,2034.25969426282,1727.32177507454,1.77863945578231,-3.2685525,3.229127,3.18125,Cluster 4
115c.wav,0.0787303147508386,0.0537614183876934,24.4582532582734,6.34647738781433,7.56371407526257,16.9482856301531,406.178560275919,58.9707921387511,1685.33278516846,1425.97521741936,1.69795918367346,-2.4720511,-0.1387239,1.9956331877729259,Cluster 4
116c.wav,0.0660013282910204,0.0516045648196086,23.2841708352448,5.17968151320858,7.71301377177456,20.9853487632508,375.164855432202,50.373930497483,1596.13958275091,986.666460763319,2.83063492063492,-2.3016443,-2.1637018,3.710526315789474,Cluster 1
117c.wav,0.0761738324701506,0.0402800969754752,22.6685808403788,4.29572771332582,7.21836218575311,16.4495023293498,332.911036135361,137.310621934501,1425.30448796657,1223.60295809167,4.93714285714285,2.2077742,1.4492007,3.10989010989011,Cluster 1
118c.wav,0.102401206078308,0.0512226214280496,19.3657683718388,14.6903712858691,15.9620200652591,18.1062787712058,395.116099462925,59.318454324394,982.422718635989,600.643447610438,4.36244897959183,-0.6239778,-7.60567,3.2233766233766232,Cluster 3
119c.wav,0.121629244311496,0.0630734666439986,23.3082184559179,5.59230771243614,13.069516745654,15.8663625944891,346.772633056449,99.7725304360218,1632.29572369444,1224.15677465818,4.10122448979591,-0.45252794,-0.69257647,2.8236842105263156,Cluster 1
11c.wav,0.0601726650871414,0.0288149490929528,22.4849081493096,5.33551223340209,10.5765064456503,18.1605027982326,286.098702353107,148.366271748392,1641.47608236388,781.89118242034,3.39591836734693,3.346194,0.9838368,2.8275862068965516,Cluster 1
120c.wav,0.107656594732598,0.0587212692301007,23.2958043236689,1.69948042448119,6.63452629650948,14.13164653339,349.112132806386,63.4585754629709,2336.95982355726,1568.68997516785,2.35102040816326,-2.6168442,2.951395,2.962406015037594,Cluster 4
121c.wav,0.102561192726258,0.0466130318531014,23.0519997208628,3.30817659918354,6.10744269133668,13.7756795928259,271.074087801426,99.4684505404608,807.224725157776,1572.37022387295,2.06367346938775,5.6623344,3.6044135,1.6860986547085202,Cluster 5
122c.wav,0.10732254269208,0.0466245110343139,23.2205234046807,3.32619173670445,7.5857982230772,15.905983304548,316.193669609842,104.176785991977,1799.88052353481,1878.92062773019,3.47428571428571,-2.4932077,3.6090727,2.9285714285714284,Cluster 4
123c.wav,0.0787323308622457,0.0588418089926758,22.75449250073,4.72515725154365,10.0131458452946,14.659061061061,313.037780291695,108.009840598439,1706.82609674614,889.545977093752,3.99673469387755,1.7457852,0.41424578,2.9407894736842106,Cluster 1
124c.wav,0.102024629596588,0.0824768958036944,21.3861658955924,7.38471934569155,10.8821354466936,16.4897750598245,292.480707221398,71.7794466532072,1555.1577524542,1154.5262064616,3.76163265306122,1.004742,-3.711808,3.9785714285714286,Cluster 1
125c.wav,0.104463841862076,0.0400144986805415,23.6789712328452,4.7715290560588,5.62871496759656,14.3957715146299,211.778505639364,103.341211041014,817.719783533875,1266.76167760961,2.32489795918367,5.90008,3.510935,2.9147286821705425,Cluster 5
126c.wav,0.0756983432917851,0.0508866837110807,21.7131315326732,7.09499098782867,9.24764259377595,14.0353266972945,402.89245089604,69.4066740791171,1138.09795779361,1245.0552529547,1.95918367346938,4.649772,-1.9842135,3.644628099173554,Cluster 1
127c.wav,0.0792562065112793,0.0357381543621223,21.807333789033,8.22929994965741,10.6632092468342,19.3249657657657,369.143844112982,67.920772453614,1383.74959353133,984.330904155965,2.2204081632653,-1.0462387,-3.3634455,3.4285714285714284,Cluster 1
128c.wav,0.0878398415235917,0.0577522738298046,19.7882736571376,5.04388128649491,7.980372367741,14.0905060034305,386.006911131849,81.5410852637706,1205.09563245388,1319.12124266421,1.16630385487528,5.04759,-2.1993039,2.7216035634743876,Cluster 2
12c.wav,0.106007631671965,0.108345735477656,24.5846426431788,1.34131430972269,7.85411107424185,12.8030493039443,356.376003175609,95.9904320579077,2731.10432204697,2662.81207334423,3.44816326530612,-4.1075835,4.1489534,3.423076923076923,Cluster 4
13c.wav,0.060421784637832,0.0316008916375954,24.8560851252534,6.41240813543479,5.84022520801537,16.6781070023603,251.042617637104,139.846344717986,645.380158948586,619.540849134801,3.8138775510204,5.16919,1.9834661,2.5277777777777777,Cluster 5
14c.wav,0.0515327997708499,0.0429889948632993,24.6755307829668,0.669766710042218,5.32986397925266,15.5248061472094,191.327381074699,78.3600968672708,1061.74398414368,572.779526586891,3.70938775510204,7.381453,4.5650034,2.6,Cluster 5
15c.wav,0.0636624315444126,0.0372626317793681,23.4667674733264,5.49271782123446,8.10158428772752,15.0412584269662,357.035196586758,78.5802532950836,1529.55542346427,809.055227289456,2.40326530612244,2.499983,-0.18660216,3.16,Cluster 1
16c.wav,0.0712460273941515,0.0310749349021108,20.7738220607685,4.57599068548933,6.71019405765191,17.100120703125,355.129845989257,79.0300920136772,1384.55484364265,868.629014716485,2.56,0.86223894,-1.2821918,2.9615384615384617,Cluster 1
17c.wav,0.088304367359753,0.0793236865841748,21.3345803022284,10.3146178321312,10.4635215980787,18.2361835420393,349.834128076775,50.4175341348818,1263.0958454097,476.627022744917,2.79510204081632,0.46929312,-5.617003,3.2533333333333334,Cluster 3
18c.wav,0.0806024485426311,0.0322754207612718,25.0185565323136,5.57898859151294,8.67446900493866,20.1500792413311,422.263946649401,71.7262007929778,3561.56960441977,1966.95662761269,8.59428571428571,-4.7023406,-3.2623787,4.053571428571429,Cluster 4
19c.wav,0.151983890505036,0.104010204143321,20.5367205481871,5.35689670206454,9.45724054764641,15.8499205702647,344.773023319679,64.6934523264177,1059.65644052238,885.333974290704,2.45551020408163,3.9910119,-4.911207,2.3114754098360657,Cluster 2
1c.wav,0.149237373406123,0.0756422975120481,20.6664102052657,4.33044453380161,6.59106604114204,13.1622128770301,298.84569940528,50.0979123605954,816.666082747642,734.519753312274,1.72408163265306,5.232698,-3.9756494,3.0592592592592593,Cluster 2
20c.wav,0.137393180007422,0.0802478538994628,19.2502280154824,6.05983607484881,8.60796562266847,15.4782732006125,292.023402432442,98.1837835702032,484.57464819413,690.827240292082,3.26530612244897,4.3986354,-4.105734,1.9821428571428572,Cluster 2
21c.wav,0.109060106761405,0.0727456747880866,21.0194780129602,5.54744508001846,7.87792751992192,14.5534808599895,330.435182660921,81.3711843241181,803.832984411066,897.916420043075,1.9069387755102,4.807753,-2.8628035,2.3540772532188843,Cluster 2
22c.wav,0.0820144469505277,0.0640748273005034,21.4937382438536,12.345447909037,12.9438196332902,14.9085834978286,320.623238992285,39.4736266300103,703.150936660589,335.860934150218,2.5338775510204,0.9277534,-7.0564203,2.4693877551020407,Cluster 3
23c.wav,0.118857867760844,0.0878759684379284,26.6153168471677,0.649239949300924,3.1833406967054,14.6479547970479,353.909635479636,58.3722906020583,1380.39150228023,615.439419148687,4.33632653061224,2.8230755,5.7353244,2.342857142857143,Cluster 4
24c.wav,0.148906717333161,0.0920351491887571,20.4844662599128,7.55432632577078,9.12465780987926,17.3518963486454,329.358746043709,50.3202621194504,1306.42908567558,758.743927355886,1.69795918367346,3.5666385,-5.0376334,2.0172413793103448,Cluster 2
25c.wav,0.0719853141653689,0.0564912178302648,22.5769843377741,6.90104304787654,8.77057658276423,15.5200620362125,325.845911431665,130.867335735819,996.835677130991,843.598793107564,3.36979591836734,4.0334315,0.6738816,3.287878787878788,Cluster 1
26c.wav,0.115772635492604,0.0715985405246057,24.4050636103421,2.69187403575654,7.89092055682275,14.8823288797533,353.323340569169,78.4568632343544,1731.59344399129,1295.66967091494,3.89224489795918,-1.7439657,2.310708,2.6031746031746033,Cluster 4
27c.wav,0.0643826665619929,0.0310528283557231,20.666728152685,8.92171729621361,11.2672163242593,17.5774869004433,392.661734195403,79.1716445996556,1983.28574822329,1428.92035854124,2.48163265306122,-1.7001487,-3.4876862,2.466666666666667,Cluster 1
28c.wav,0.0695479311021284,0.0288074753969268,26.4098786098492,0.696683320529642,5.49153052598056,15.818115164305,359.372840875569,90.7026443264009,1578.18392177434,1534.01754369944,3.31755102040816,-1.5494071,4.6186767,3.422222222222222,Cluster 4
29c.wav,0.0420510874127208,0.0330632643650213,24.3289242198906,0.840618440868812,5.63773035172637,15.2953451746595,162.819380825504,66.3962546784734,1070.27526335875,1015.16805795366,5.06775510204081,7.5182385,5.0357423,1.3235294117647058,Cluster 5
2c.wav,0.145845170732883,0.0893937966866253,27.3845269517324,-2.14348091251824,,12.6691869991095,132.695569181899,8.66333524761788,1758.27505695166,1724.66694655254,1.12326530612244,9.451508,3.7464213,1.9153846153846155,Cluster 5
30c.wav,0.0649708196169367,0.06286808647899,22.0286724868669,5.66898109285103,7.58944046420607,15.574633679495,414.252218584727,58.3745236484866,570.377120320392,677.154911243541,4.91102040816326,2.515543,2.824257,3.9583333333333335,Cluster 1
31c.wav,0.124674546429874,0.0553587336225184,24.6354564765119,4.77128865504862,7.35241231684887,17.1929443842542,393.443375249192,54.6336036236988,1628.83938640041,582.89678003848,2.76897959183673,-1.7845671,-1.0057504,3.0783289817232378,Cluster 4
32c.wav,0.0804939371500256,0.0486212072217863,24.2411705231511,3.51857672544836,5.14455916391966,16.4250214909335,257.226522245782,78.1233652228246,630.139566168306,895.722171949214,2.97795918367346,6.6765985,3.5798395,2.629032258064516,Cluster 5
33c.wav,0.0851009337753257,0.0765410485406128,23.4178844680264,5.71029426645481,8.59494128179129,13.830765784114,375.222183265972,93.7772413732584,1035.62528440829,332.107667168924,2.45551020408163,3.5161328,-1.2266217,2.773049645390071,Cluster 2
34c.wav,0.0764301815030332,0.0335430292151727,20.9202485517869,6.93567277649959,9.43807770688936,18.8418698315467,358.224019820929,74.9365803903295,1408.87192419223,1489.09025843333,2.61224489795918,-1.1833664,-3.0162275,2.875,Cluster 1
35c.wav,0.0621527591999973,0.0298460018025557,23.7891407175682,4.81703856919346,6.65058403053553,12.7879238057639,342.457260941565,102.300701156358,2325.48383235113,1128.14080269746,2.5338775510204,0.57994694,2.4095576,3.909090909090909,Cluster 4
36c.wav,0.0871745603966675,0.0662352636711547,23.1499191783791,4.97858800661222,9.64783679307825,15.991414336139,314.155286574541,79.3549971198496,1402.80744183931,554.607635536674,3.68326530612244,1.7045922,-0.9659735,2.1072664359861593,Cluster 1
37c.wav,0.0635732513837494,0.0693488551277414,19.362747654891,5.01245307934809,6.04630258030467,14.9872658643326,252.687058003649,57.5159993510364,823.759955319129,635.876739346504,1.82857142857142,7.1954837,-1.4384815,2.9411764705882355,Cluster 2
38c.wav,0.0910155185002228,0.045278080379258,23.5165385297184,1.75748774846322,6.61668957516642,14.9663749726536,372.409073931916,86.8048942269208,1621.39079822027,1078.2185768735,4.57142857142857,-0.7879615,2.351888,3.0,Cluster 4
39c.wav,0.0396479123580715,0.0339256698871442,21.3263860154743,6.07885816359641,9.16044180788325,13.4129824945295,307.775640637244,72.6039265372448,805.428414600493,409.209269016696,1.82857142857142,6.3625813,-0.2904358,3.40625,Cluster 1
3c.wav,0.125752353253361,0.0665722922378721,27.828656268083,0.414152873578767,4.63505638264306,12.8936878650227,269.16658919249,84.0837390179754,942.143018997696,949.935887022312,1.54122448979591,4.7920084,5.316609,1.1785714285714286,Cluster 5
40c.wav,0.117641104334921,0.0495802712543076,20.1043082084588,9.81939164022504,12.4108289475404,20.7495997907949,301.712112551894,58.8088781729306,1167.00172429296,909.563765809536,4.7804081632653,-1.0493536,-6.5556545,3.160377358490566,Cluster 3
41c.wav,0.107681882563041,0.0332787557017811,22.0135925291696,6.68210003761171,9.39465913548043,16.8356989266547,338.500376510785,91.376073795347,1666.74152289685,957.262066224299,5.59020408163265,0.12541786,0.009366864,2.977272727272727,Cluster 1
42c.wav,0.0914362619934175,0.044887043307259,20.7126046531591,8.47114438890086,11.0936155764145,17.549193359375,303.838766435004,57.1635204232059,726.127688372528,631.062643238039,2.56,0.8435884,-5.6866646,3.057142857142857,Cluster 3
43c.wav,0.0535652643966874,0.0543826460846675,23.351411090817,4.57390336739375,9.28208583224637,14.088145703125,349.150968504643,80.2495474174552,1112.46872386261,694.115925433997,2.56,3.165707,-0.28886154,3.8244274809160306,Cluster 1
44c.wav,0.0860457858428888,0.0685877423339458,23.8722272938508,3.566517958908,8.15734174467345,16.1665120980091,406.985583991382,80.7432120264035,1917.48858619697,1252.25293400015,3.26530612244897,-2.0079515,1.205568,2.9872340425531916,Cluster 4
45c.wav,0.0682912045603648,0.0735010951776572,22.1123735830034,5.00512358481764,8.1412239329282,16.7909660831509,334.154175313813,74.9214016164599,2035.17673179158,1523.30337389805,2.74285714285714,-2.444638,0.75286716,2.8577680525164113,Cluster 4
46c.wav,0.0775668785681132,0.0597287727999049,24.7391060270831,2.66589369488271,6.41009398313738,13.8274569269521,403.544209770838,61.0927198567385,931.092150149692,896.760756634804,1.98530612244897,0.990443,4.322296,1.9274193548387097,Cluster 4
47c.wav,0.104474937411441,0.149332720626249,25.1259779799104,2.01609191805107,6.27011234047167,14.5129498817966,414.067079681698,49.0329633763487,1649.9631948369,675.735198196799,2.11591836734693,-4.8680415,0.19075845,2.9915611814345993,Cluster 2
48c.wav,0.0785497489196147,0.119426913116216,23.3207375945096,2.6081548400474,7.68215507742338,16.6537236758136,359.865303206246,73.7910355728539,1374.36680293141,733.995210143907,3.13469387755102,-4.266507,0.27045164,3.116822429906542,Cluster 2
49c.wav,0.148195024683645,0.165940666052182,21.1931631821986,8.7225775586778,10.8998194906127,13.6544350912778,347.39568005027,74.6190777640714,630.749360395178,309.468799774799,3.94448979591836,3.936028,-6.1644006,2.678733031674208,Cluster 2
4c.wav,0.0876844416204495,0.0549682014662058,24.154501866645,3.21281183871772,6.0611880943349,14.1941339825386,300.044186036801,41.0710929749666,1434.7701165372,1567.59175591516,2.97795918367346,-0.93410003,3.701341,2.9418103448275863,Cluster 4
50c.wav,0.0878661856387665,0.0510229461421393,23.4001865124338,10.0066571728362,12.2965383798096,17.2105008498583,341.34337349392,83.0394200670803,1443.7051105341,746.330061467502,3.53063492063492,-0.5034496,-4.8447523,3.4285714285714284,Cluster 3
51c.wav,0.134075924247421,0.131560725066709,26.2427996861463,2.17760502155195,6.02959372836334,19.0218356340879,277.637159828838,99.7853227512127,2204.39845182376,1250.42863925464,5.4334693877551,-4.9076314,1.9420455,3.5517241379310347,Cluster 4
52c.wav,0.130236984250765,0.209268329312773,22.8838068139004,6.37981952596295,8.22824721201032,17.0560164676821,408.353260385714,97.5386300512837,1867.43953066961,914.25624102138,2.42938775510204,4.8817883,-7.5372243,3.264705882352941,Cluster 2
53c.wav,0.0989644716479824,0.0569941439668919,21.655068670408,5.52896460681474,8.23522083651812,17.848931002331,368.972254026895,88.4866711241858,1711.3785417882,981.033854330065,2.14573696145124,-0.82212585,-1.8237324,3.2975206611570247,Cluster 1
54c.wav,0.0695073996167901,0.0373719677210416,23.9913027648505,1.97757305755686,5.32622559082758,16.2642558876811,398.509760615126,56.6698400332461,1344.827378844,904.303249379956,2.20839002267573,0.23090424,4.686294,2.5375,Cluster 4
55c.wav,0.0527322540106666,0.0653740199774341,22.6538113799361,6.09564419385799,8.92809443959274,16.8878970348647,339.713872322047,65.4249603360554,785.512144092874,424.972771788565,6.13877551020408,2.5368466,2.7394087,3.6216216216216215,Cluster 1
56c.wav,0.0569023190301862,0.030814556264864,21.0527168202216,7.49432360256199,8.36515652838492,21.3099655277608,386.927628450803,74.6916798075876,1921.75262765804,734.500731195287,6.55673469387755,-3.9458632,-4.2748947,2.557142857142857,Cluster 1
57c.wav,0.0768941874432443,0.0591529507216419,19.0352075063875,6.58488470808254,7.01993542084901,14.6950047528517,305.726623074058,46.2691908578047,518.302760961573,611.083305519582,1.05244897959183,7.0528207,-1.6737704,1.7796610169491525,Cluster 2
58c.wav,0.118584486918803,0.119594121784013,18.6695986085861,10.7103818670482,11.1878272957769,18.1461502209131,316.24945451111,68.8650834676805,697.930208248753,664.727265274017,2.71673469387755,2.375515,-6.256717,3.2409638554216866,Cluster 3
59c.wav,0.068919441324259,0.0604372475566405,20.811300933428,10.2418971334369,11.0863053381881,15.8356687256176,326.920334937279,64.3737648141584,1601.77174070875,636.983918535466,3.07684807256235,0.30998054,-5.0901217,3.5876288659793816,Cluster 3
5c.wav,0.161950210826989,0.0551047266137271,29.837282758774,3.74145141754446,6.75405191520088,17.9469261285909,419.620460476349,22.9992343704536,3814.54294426701,3492.04300861696,1.46285714285714,-4.8110785,4.013924,3.5714285714285716,Cluster 4
60c.wav,0.05091751146024,0.0229372183386873,19.4702533922064,6.20745263395593,8.3599902615842,15.6319879227053,309.763230370681,106.704356548713,1087.65472825056,663.476745676104,1.24272108843537,5.767651,-0.5383033,2.13022113022113,Cluster 1
61c.wav,0.0621124759209548,0.0477319841406126,24.4784817894909,6.2557454318534,9.51612982961263,18.3724472598703,363.546742504389,79.5239561798235,856.310591022417,1084.43145102542,3.39399092970521,-0.017622214,-2.299603,2.8524590163934427,Cluster 1
62c.wav,0.0427934681113472,0.032763593616137,22.2399375774872,11.3440943820673,13.8200691639935,20.6147394712853,395.905013103194,57.820461733211,1451.77460010153,759.133884338371,5.48571428571428,-2.4369233,-5.897222,2.6515151515151514,Cluster 3
63c.wav,0.124994226320537,0.0752638785897101,21.7114673507579,5.82712963961013,7.69877486120344,17.2289560739169,295.262806796157,72.8705194881275,1477.67967620611,1606.03796890368,3.30122448979591,1.0832146,-3.0073137,3.9405940594059405,Cluster 2
64c.wav,0.055490310790602,0.0538557235963404,23.8242148261819,1.03564741582387,6.66287255850183,15.0064613569321,246.677678292999,89.7199657730983,1134.97090391359,865.574254347746,1.69530612244897,6.817467,2.9743047,2.757575757575758,Cluster 5
65c.wav,0.0822911670820075,0.0436261502627085,21.460392008141,6.88338920305585,7.58375127138634,16.4145020391517,321.320822121682,109.700647953383,758.095994404943,703.746200861085,2.45210884353741,4.7945976,0.054191303,2.0793201133144477,Cluster 1
66c.wav,0.0941272268492904,0.0502280879479968,20.7877031962173,11.4529226648869,12.5798329118392,19.6939042528997,354.453443291095,83.3485596187859,994.979296971262,580.112687134178,4.3972335600907,-1.1439008,-6.206875,3.3461538461538463,Cluster 3
67c.wav,0.0553785886206936,0.0640070274967306,22.8643289649482,5.96148486648929,7.75948473725487,16.7544437384167,381.17004144759,94.4386126621572,1592.49692677169,804.111306015391,3.77698412698412,1.1749413,-0.03156162,3.5454545454545454,Cluster 1
68c.wav,0.105155806167157,0.0679021285783576,23.0113911822668,4.98811407095513,10.043881833218,17.2061475290697,423.029693494967,82.0961288014995,1492.60946670868,1737.10588980635,2.75238095238095,-1.9319012,0.16833381,3.2795698924731185,Cluster 4
69c.wav,0.0932192267898508,0.0441776132452542,23.6758767522143,3.31635389108623,6.79630220792631,14.536403726708,361.847727978319,61.7846538914275,1407.15390195856,1213.71892377758,2.73768707482993,-0.56139106,3.362401,3.3636363636363638,Cluster 4
6c.wav,0.0931632563512535,0.0861715678927013,24.997078613188,1.02625557319209,5.88339539438016,14.2144167435424,336.481450291975,75.4239203638704,783.936697453469,473.822209902598,4.33632653061224,3.0545053,5.387106,2.8388429752066116,Cluster 5
70c.wav,0.116789570481916,0.0545239592390912,20.1000557907355,12.9971582784048,15.0615455851332,17.4860281639928,348.401118363837,32.9258055016786,760.418296654194,317.594428242465,2.8057596371882,0.19356804,-7.561528,2.4186046511627906,Cluster 3
71c.wav,0.0602098875424511,0.0300883530290298,23.6227429708112,2.88818243894186,7.21102675787306,15.4072115488397,399.324145881098,33.1672437801237,1388.46918490538,1015.51832103085,1.85380952380952,0.29047552,4.9949846,3.1463414634146343,Cluster 4
72c.wav,0.0998614173299402,0.0590997686191341,24.8148817163766,4.18872445396006,8.16837016051911,14.5328781869688,374.039072875198,81.9758847552109,1480.03442710909,580.641044240418,1.4128798185941,3.0393417,-1.6704587,2.521276595744681,Cluster 2
73c.wav,0.0839687310985754,0.0571323099900263,20.2630328235457,4.08691846766953,9.30392944396574,18.2844929482874,235.616651041175,43.1897833740182,1131.26737307832,1046.97362778732,2.97795918367346,1.6739049,-4.4288054,3.314814814814815,Cluster 1
74c.wav,0.0318407345342043,0.0272633506152005,25.0081315359213,3.71791670171887,5.70056923968637,15.1683596525858,379.96744101511,28.5485690071142,1031.40167294597,517.812833900853,2.5338775510204,0.74346673,5.490001,2.1951219512195124,Cluster 1
75c.wav,0.0610955990248785,0.0347516388663238,23.8877501911338,4.64147312038939,9.42507671628534,15.8553541788427,406.295312689535,71.2735222035401,1326.05055095505,500.127968278129,3.42204081632653,2.1012897,-0.36841294,3.289473684210526,Cluster 1
76c.wav,0.0738684172060328,0.0413891386983253,21.9837053651429,5.84438379928408,7.39875753645875,17.5741434239238,334.745047478095,97.661599363029,1447.64140987039,587.67839970742,5.04163265306122,0.8552255,0.30737713,2.5555555555555554,Cluster 1
77c.wav,0.0952187955808887,0.0390530029515839,22.5880444421662,5.48921199770415,8.61586047602508,18.9098205882352,320.46210407445,56.9867753605976,1605.88364447443,927.857796428549,1.70002267573696,-1.1648403,-2.350388,3.3666666666666667,Cluster 1
78c.wav,0.105022524611179,0.0676392831759248,24.6967253539895,1.8681224060843,6.47046189543693,15.2554617117117,247.764171424943,174.648408838502,1164.64149985614,997.386811680912,3.55265306122448,4.671371,2.801595,2.4035087719298245,Cluster 5
79c.wav,0.109213543837411,0.0518993224286943,27.319727492861,-0.0528594679413287,7.34520527581628,13.8438454495005,341.090604049183,63.4713253036932,858.034378877038,481.509373585334,3.60489795918367,3.3179493,5.461832,2.188679245283019,Cluster 5
7c.wav,0.0902351703962333,0.129129140714807,26.0297425048793,2.04752289959828,6.42658204373823,16.3860211815001,373.925475243626,7.34914209793241,2497.16304499507,1099.1813871179,5.14612244897959,-5.366702,0.83211875,2.452830188679245,Cluster 4
80c.wav,0.054193583612999,0.0310094370440002,23.4819351857672,9.60681247968907,11.15704318531,15.1949220672682,414.835522509307,47.0801563382235,2144.20950308532,988.426047786558,3.65714285714285,-2.6248024,-3.7329755,2.5203252032520327,Cluster 1
81c.wav,0.0783241813428121,0.0766922172152263,22.7589326418595,4.14961464815729,5.72092644276222,14.0957038834951,204.198192191216,9.84493168916101,665.97304341387,917.080838006217,1.85469387755102,8.64397,1.7878976,2.1188811188811187,Cluster 5
82c.wav,0.102287802064989,0.0483910409068257,23.1599830401105,6.53261781612504,7.68135023170005,12.4866320891904,410.120199997844,85.2996898156254,850.741802521689,723.599575582268,2.06367346938775,3.9801714,-1.716762,2.8811188811188813,Cluster 2
83c.wav,0.0732889309303678,0.07312533965912,25.6084869591014,0.346984543242722,4.20299613657034,14.9160386309725,156.138842355359,55.0065307123601,982.650723606714,1036.46326138356,2.95183673469387,8.010704,4.175691,2.5547945205479454,Cluster 5
84c.wav,0.0560133524151867,0.0522283876147156,24.0633048333585,2.40987927429826,5.87000600354214,17.4839323022312,345.983363395524,74.8754623048912,2286.13342402817,1338.27289434595,3.94448979591836,-2.9399755,1.4792635,2.650429799426934,Cluster 4
85c.wav,0.0664637416457277,0.0511627719472527,25.5779281959255,5.35595091934539,6.87591478703356,16.0201832283082,333.829355648188,142.063741760771,1495.22714560615,343.878664689591,2.06367346938775,4.508834,1.4997139,2.7058823529411766,Cluster 1
86c.wav,0.104866278321649,0.0350119495276228,20.401851258328,7.02736662254955,8.58927072739455,14.9673317191283,306.104626968353,92.6178971491867,1345.14106249732,756.070846639583,2.47802721088435,4.854027,-0.8239389,2.8117647058823527,Cluster 1
87c.wav,0.113000335586959,0.060831252095095,24.000966040791,2.67479128289367,7.61562153535136,15.2870390544707,345.0816264712,89.4190590547271,1733.20421169314,1289.72772596217,3.89224489795918,-1.6242285,2.3556466,2.8292682926829267,Cluster 4
88c.wav,0.0752473525752468,0.0496891330883413,23.0351626772211,9.53955595890413,10.6879880248739,19.308431657754,352.227412245753,117.249873095814,1247.00352299014,870.065526960712,4.67591836734693,-1.4906856,-4.932873,3.576923076923077,Cluster 1
89c.wav,0.0950660734608766,0.0594610434137407,19.4764727339438,13.7969488218251,14.9614820245141,17.7822078478002,316.505799540829,52.6474815192262,679.203658093628,406.916104057537,4.20571428571428,-0.1647946,-7.417306,3.420289855072464,Cluster 3
